"x","y","response"
-66.631236,40.74238,0.106238880763929
-66.631203,40.742421,0.106238880763929
-66.631179,40.742445,0.106238880763929
-66.631171,40.742458,0.106238880763929
-66.631138,40.742499,0.107583533639467
-66.631075,40.742579,0.107583533639467
-66.631028,40.74264,0.107583533639467
-66.63097,40.742683,0.107583533639467
-66.630959,40.742723,0.107583533639467
-66.630938,40.7428,0.107583533639467
-66.630891,40.742891,0.107583533639467
-66.630876,40.742953,0.107583533639467
-66.630863,40.743035,0.107583533639467
-66.630825,40.743074,0.107583533639467
-66.630747,40.743142,0.107583533639467
-66.630724,40.743173,0.107583533639467
-66.630689,40.743245,0.107583533639467
-66.630678,40.743267,0.107583533639467
-66.630654,40.743305,0.107583533639467
-66.630674,40.743313,0.107583533639467
-66.630638,40.74334,0.107583533639467
-66.630614,40.743373,0.107583533639467
-66.630658,40.743441,0.108956437827366
-66.630632,40.743472,0.108956437827366
-66.630469,40.743634,0.108956437827366
-66.630369,40.743721,0.108956437827366
-66.630247,40.743817,0.108956437827366
-66.6301,40.743925,0.10741543653847
-66.629975,40.74401,0.10741543653847
-66.629933,40.744021,0.10741543653847
-66.629933,40.744008,0.10741543653847
-66.629915,40.744029,0.10741543653847
-66.629773,40.744051,0.10741543653847
-66.629276,40.744211,0.10741543653847
-66.629202,40.744237,0.10741543653847
-66.629154,40.744237,0.10741543653847
-66.629057,40.744242,0.108774877367397
-66.629032,40.744271,0.108774877367397
-66.629018,40.744322,0.108774877367397
-66.628995,40.744362,0.107241514467235
-66.628951,40.744409,0.107241514467235
-66.628919,40.744432,0.107241514467235
-66.628887,40.744467,0.107241514467235
-66.628879,40.744504,0.107241514467235
-66.628875,40.744527,0.107241514467235
-66.628854,40.744565,0.107241514467235
-66.628813,40.74461,0.107241514467235
-66.628764,40.744673,0.107241514467235
-66.628731,40.744746,0.107241514467235
-66.628686,40.744796,0.107241514467235
-66.628691,40.744821,0.107241514467235
-66.628667,40.744858,0.107241514467235
-66.628657,40.744889,0.107241514467235
-66.628631,40.744912,0.107241514467235
-66.62857,40.744979,0.107241514467235
-66.628503,40.745069,0.107241514467235
-66.628468,40.745107,0.107241514467235
-66.628335,40.745212,0.10862467515648
-66.628268,40.745253,0.10862467515648
-66.628215,40.745313,0.10862467515648
-66.628128,40.745396,0.10862467515648
-66.628095,40.745431,0.10862467515648
-66.628013,40.745494,0.10862467515648
-66.628,40.74552,0.10862467515648
-66.627985,40.745535,0.10862467515648
-66.627968,40.745561,0.10862467515648
-66.627956,40.745598,0.10862467515648
-66.627946,40.745618,0.10862467515648
-66.627946,40.745653,0.10862467515648
-66.628249,40.745511,0.10862467515648
-66.628293,40.745567,0.10862467515648
-66.628345,40.745609,0.10862467515648
-66.628401,40.745693,0.10862467515648
-66.627976,40.745948,0.10862467515648
-66.62783,40.746028,0.110011684636134
-66.627767,40.746117,0.110011684636134
-66.62773,40.746156,0.110011684636134
-66.627666,40.746195,0.108443726046004
-66.627613,40.746275,0.108443726046004
-66.627546,40.746345,0.108443726046004
-66.627441,40.746461,0.108443726046004
-66.627381,40.74657,0.108443726046004
-66.627311,40.74664,0.108443726046004
-66.627308,40.74669,0.108443726046004
-66.627233,40.746766,0.108443726046004
-66.627169,40.74683,0.108443726046004
-66.62716,40.746854,0.108443726046004
-66.62714,40.746867,0.108443726046004
-66.627095,40.746909,0.109850769894594
-66.627062,40.746939,0.109850769894594
-66.627018,40.746972,0.109850769894594
-66.626983,40.746974,0.109850769894594
-66.626904,40.747023,0.109850769894594
-66.62688,40.747083,0.109850769894594
-66.62687,40.747147,0.109850769894594
-66.626852,40.747197,0.109850769894594
-66.626837,40.747254,0.109850769894594
-66.626808,40.747288,0.109850769894594
-66.626787,40.747314,0.109850769894594
-66.626801,40.747317,0.109850769894594
-66.626799,40.747377,0.109850769894594
-66.62679,40.747432,0.109850769894594
-66.626777,40.747501,0.109850769894594
-66.626787,40.747615,0.109850769894594
-66.632956,40.739813,0.105241412782583
-66.632675,40.740071,0.105086123240424
-66.632606,40.740223,0.105086123240424
-66.632575,40.74026,0.105086123240424
-66.632552,40.740268,0.105086123240424
-66.632709,40.740312,0.105086123240424
-66.632696,40.740324,0.105086123240424
-66.632516,40.740362,0.105086123240424
-66.632508,40.740371,0.105086123240424
-66.632463,40.740388,0.105086123240424
-66.632403,40.740507,0.105086123240424
-66.632358,40.740586,0.105086123240424
-66.632318,40.740631,0.105086123240424
-66.632297,40.740663,0.105086123240424
-66.632362,40.740833,0.106396451831771
-66.632307,40.740905,0.106396451831771
-66.632291,40.740943,0.106396451831771
-66.632269,40.741017,0.106396451831771
-66.632062,40.741098,0.106396451831771
-66.632009,40.741143,0.106396451831771
-66.63197,40.741167,0.106396451831771
-66.631968,40.741215,0.106396451831771
-66.631953,40.741259,0.106396451831771
-66.631904,40.741326,0.106396451831771
-66.631817,40.741416,0.106396451831771
-66.632385,40.74052,0.105086123240424
-66.632383,40.74049,0.105086123240424
-66.632379,40.740466,0.105086123240424
-66.63235,40.740464,0.105086123240424
-66.632171,40.740765,0.106396451831771
-66.632108,40.740831,0.106396451831771
-66.632093,40.74088,0.106396451831771
-66.632089,40.740922,0.106396451831771
-66.632075,40.740969,0.106396451831771
-66.632072,40.741004,0.106396451831771
-66.632069,40.74106,0.106396451831771
-66.632067,40.741077,0.106396451831771
-66.632062,40.741129,0.106396451831771
-66.631997,40.741231,0.106396451831771
-66.631967,40.741262,0.106396451831771
-66.631917,40.741346,0.106396451831771
-66.631903,40.741378,0.106396451831771
-66.631874,40.741467,0.106396451831771
-66.631862,40.741499,0.106396451831771
-66.631854,40.741518,0.106396451831771
-66.631829,40.741557,0.106396451831771
-66.631769,40.741573,0.106396451831771
-66.631738,40.741612,0.107750541633813
-66.63169,40.741681,0.107750541633813
-66.631632,40.741753,0.107750541633813
-66.631579,40.741809,0.107750541633813
-66.631566,40.741834,0.107750541633813
-66.631553,40.74189,0.107750541633813
-66.631494,40.741951,0.107750541633813
-66.63143,40.741985,0.106238880763929
-66.631374,40.742021,0.106238880763929
-66.631318,40.742088,0.106238880763929
-66.631221,40.742149,0.106238880763929
-66.631213,40.742171,0.106238880763929
-66.631213,40.742196,0.106238880763929
-66.631202,40.742211,0.106238880763929
-66.631187,40.742251,0.106238880763929
-66.63119,40.742284,0.106238880763929
-66.631188,40.742337,0.106238880763929
-66.631165,40.742381,0.106238880763929
-66.631104,40.742453,0.106238880763929
-66.631064,40.742478,0.106238880763929
-66.631017,40.742492,0.107583533639467
-66.630972,40.742543,0.107583533639467
-66.630965,40.742597,0.107583533639467
-66.630947,40.742681,0.107583533639467
-66.630962,40.742692,0.107583533639467
-66.63095,40.742741,0.107583533639467
-66.630838,40.742805,0.107583533639467
-66.630876,40.742831,0.107583533639467
-66.630862,40.742863,0.107583533639467
-66.630793,40.742953,0.107583533639467
-66.630751,40.743016,0.107583533639467
-66.630726,40.743059,0.107583533639467
-66.630696,40.743134,0.107583533639467
-66.630678,40.743183,0.107583533639467
-66.63066,40.743207,0.107583533639467
-66.630724,40.743233,0.107583533639467
-72.42989333,38.93973667,0.00351694432227964
-72.42987333,38.939745,0.00351694432227964
-72.42969333,38.93972667,0.00351694432227964
-72.42968333,38.93973,0.00351694432227964
-72.42968,38.93971167,0.00351694432227964
-72.42967333,38.93981,0.00356136550644272
-72.42969667,38.93988833,0.00356136550644272
-72.429845,38.93990167,0.00356136550644272
-72.43007333,38.93988333,0.00356544633643804
-72.43017,38.93989,0.00356544633643804
-72.43017833,38.93989667,0.00356544633643804
-72.43017833,38.93989333,0.00356544633643804
-72.430175,38.93989,0.00356544633643804
-72.430185,38.93988,0.00356544633643804
-72.43022,38.93979333,0.00356544633643804
-72.43021,38.93975667,0.00356544633643804
-72.43022167,38.93970833,0.00352131701969176
-72.430215,38.93963333,0.00352131701969176
-72.43020167,38.93956167,0.00352131701969176
-72.43018167,38.93954,0.00352131701969176
-72.43016333,38.93953833,0.00352131701969176
-72.43017333,38.93953167,0.00352131701969176
-72.43015,38.93955333,0.00352131701969176
-72.43017833,38.93954167,0.00352131701969176
-72.43011833,38.93953333,0.00352131701969176
-72.42995833,38.93950833,0.00351694432227964
-72.42981167,38.93950667,0.00351694432227964
-72.42968333,38.93950667,0.00351694432227964
-72.42957333,38.93951167,0.00351694432227964
-72.42952333,38.93953667,0.00351694432227964
-72.42950833,38.93954667,0.00351694432227964
-72.42947833,38.93959,0.00351694432227964
-72.42948167,38.93968833,0.00351694432227964
-72.42948,38.93979833,0.00356136550644272
-72.42947833,38.93992,0.00356136550644272
-72.42949833,38.94002333,0.00356136550644272
-72.42950333,38.94001833,0.00356136550644272
-72.42951167,38.94003167,0.00356136550644272
-72.42950333,38.94003,0.00356136550644272
-72.42949,38.94004333,0.00356136550644272
-72.42950167,38.94003,0.00356136550644272
-72.42951833,38.94002,0.00356136550644272
-72.42954333,38.94000833,0.00356136550644272
-72.42963,38.93985167,0.00356136550644272
-72.42973167,38.93958667,0.00351694432227964
-72.42979333,38.93944333,0.00351694432227964
-72.42983333,38.93937167,0.00351694432227964
-72.42983167,38.93933167,0.00351694432227964
-72.42985167,38.939295,0.00351694432227964
-72.42987833,38.93924833,0.00351694432227964
-72.42987667,38.93923,0.00351694432227964
-72.42988833,38.93920333,0.00351694432227964
-72.42992,38.939165,0.00351694432227964
-72.42992167,38.93913167,0.00351694432227964
-72.429925,38.93911333,0.00351694432227964
-72.42992667,38.93908,0.00351694432227964
-72.42995833,38.93905167,0.00351694432227964
-72.42998,38.93901833,0.00351694432227964
-72.43000333,38.93899333,0.00351694432227964
-72.43000833,38.93897333,0.00351694432227964
-72.43001667,38.93894833,0.00351694432227964
-72.43002667,38.93892,0.00351694432227964
-72.43004333,38.93889167,0.00352131701969176
-72.43005167,38.93886333,0.00352131701969176
-72.43005333,38.93883833,0.00347803950699973
-72.43006667,38.93881833,0.00347803950699973
-72.43008,38.93877833,0.00347803950699973
-72.430095,38.93876333,0.00347803950699973
-72.43008333,38.93875,0.00347803950699973
-72.43007833,38.93873667,0.00347803950699973
-72.43009833,38.93870333,0.00347803950699973
-72.43013333,38.93866833,0.00347803950699973
-72.43014833,38.93864333,0.00347803950699973
-72.430145,38.93862,0.00347803950699973
-72.43015,38.938595,0.00347803950699973
-72.43016833,38.93856,0.00347803950699973
-72.43018667,38.93853667,0.00347803950699973
-72.43019833,38.93851333,0.00347803950699973
-72.430195,38.93849667,0.00347803950699973
-72.43020333,38.93847333,0.00347803950699973
-72.43023,38.93845,0.00347803950699973
-72.43022333,38.93843167,0.00347803950699973
-72.430215,38.93842833,0.00347803950699973
-72.43021667,38.93842667,0.00347803950699973
-72.43021667,38.93842667,0.00347803950699973
-72.43023333,38.93841333,0.00347803950699973
-72.43022,38.93841667,0.00347803950699973
-72.43021333,38.93842667,0.00347803950699973
-72.43020833,38.93842667,0.00347803950699973
-72.43022167,38.93842333,0.00347803950699973
-72.43023833,38.93842167,0.00347803950699973
-72.43020833,38.93842833,0.00347803950699973
-72.43021333,38.93843167,0.00347803950699973
-72.43021833,38.93843,0.00347803950699973
-72.43022167,38.93842667,0.00347803950699973
-72.43022167,38.938405,0.00347803950699973
-72.43025833,38.93830833,0.00347803950699973
-72.430295,38.93820833,0.00347803950699973
-72.43028667,38.93817667,0.00347803950699973
-72.43029833,38.93812333,0.00347803950699973
-72.43031167,38.93806333,0.00347803950699973
-72.43029,38.93803333,0.00347803950699973
-72.43028833,38.93800667,0.00347803950699973
-72.43031833,38.93794167,0.00343462985188825
-72.43033333,38.93791333,0.00343462985188825
-72.43031333,38.937875,0.00343462985188825
-72.43034,38.93782667,0.00343462985188825
-72.43035833,38.93778,0.00343462985188825
-72.43037167,38.93775833,0.00343462985188825
-72.43036333,38.93773833,0.00343462985188825
-72.430365,38.937705,0.00343462985188825
-72.43038667,38.937665,0.00343462985188825
-72.43040333,38.93763,0.00343462985188825
-72.43040667,38.93759667,0.00343462985188825
-72.43040333,38.937565,0.00343462985188825
-72.430405,38.93753333,0.00343462985188825
-72.43042,38.93750667,0.00343462985188825
-72.43042167,38.937485,0.00343462985188825
-72.43042833,38.93746,0.00343462985188825
-72.43042833,38.937445,0.00343462985188825
-72.430435,38.93742,0.00343462985188825
-72.43043833,38.93740333,0.00343462985188825
-72.430445,38.93737167,0.00343462985188825
-72.43044333,38.937355,0.00343462985188825
-72.43043833,38.93734,0.00343462985188825
-72.43044667,38.93731,0.00343462985188825
-72.43045333,38.93729833,0.00343462985188825
-72.43045833,38.93728,0.00343462985188825
-72.43046667,38.93725167,0.00343462985188825
-72.430465,38.93721833,0.00343462985188825
-72.43046833,38.93719333,0.00343462985188825
-72.430475,38.93716333,0.00343462985188825
-72.43048167,38.93712333,0.00343462985188825
-72.43049333,38.9371,0.00343462985188825
-72.43048833,38.93706333,0.00343462985188825
-72.430505,38.93704,0.00339205445698457
-72.430515,38.93701,0.00339205445698457
-72.43052333,38.93698333,0.00339205445698457
-72.430525,38.93696667,0.00339205445698457
-72.43052333,38.93694,0.00339205445698457
-72.43054,38.93690833,0.00339205445698457
-72.430545,38.93687333,0.00339205445698457
-72.43056,38.93682833,0.00339205445698457
-72.43056167,38.936795,0.00339205445698457
-72.43056667,38.93676833,0.00339205445698457
-72.43059,38.93673,0.00339205445698457
-72.43058833,38.93667833,0.00339205445698457
-72.43059167,38.93663,0.00339205445698457
-72.43061,38.93658833,0.00339205445698457
-72.43061833,38.93654,0.00339205445698457
-72.430625,38.93649333,0.00339205445698457
-72.43063833,38.93645167,0.00339205445698457
-72.43064,38.936425,0.00339205445698457
-72.430645,38.93639,0.00339205445698457
-72.43065833,38.93633833,0.00339205445698457
-72.43065833,38.93632167,0.00339205445698457
-72.43066,38.936275,0.00339205445698457
-72.430675,38.93624667,0.00339205445698457
-72.43069167,38.93622,0.00339205445698457
-72.43069167,38.93618667,0.00339205445698457
-72.43069667,38.93617667,0.00339205445698457
-72.430705,38.93616667,0.00339205445698457
-72.43069833,38.93615,0.00339205445698457
-72.43070167,38.93612667,0.00335015553192977
-72.430715,38.9361,0.00335015553192977
-72.43072167,38.936065,0.00335015553192977
-72.43072,38.93603167,0.00335015553192977
-72.43073333,38.93602667,0.00335015553192977
-72.43073167,38.936005,0.00335015553192977
-72.43073833,38.93599,0.00335015553192977
-72.43074,38.935975,0.00335015553192977
-72.43074167,38.93595833,0.00335015553192977
-72.43074333,38.93594167,0.00335015553192977
-72.430745,38.93591667,0.00335015553192977
-72.43075167,38.93588667,0.00335015553192977
-72.430765,38.93586333,0.00335015553192977
-72.43076667,38.935825,0.00335015553192977
-72.43078167,38.93579833,0.00335015553192977
-72.43079333,38.93579333,0.00335015553192977
-72.43077167,38.93576667,0.00335015553192977
-72.43076833,38.93574833,0.00335015553192977
-72.43077667,38.93571833,0.00335015553192977
-72.43078,38.935695,0.00335015553192977
-72.430805,38.935655,0.00335015553192977
-72.43081,38.935635,0.00335015553192977
-72.43082167,38.93559667,0.00335015553192977
-72.43082833,38.93558167,0.00335015553192977
-72.43083333,38.93556833,0.00335015553192977
-72.43083833,38.93555333,0.00335015553192977
-72.430845,38.93554167,0.00335015553192977
-72.43083833,38.93550667,0.00335015553192977
-72.43084333,38.93547333,0.00335015553192977
-72.43086,38.93544833,0.00335015553192977
-72.43086667,38.93541333,0.00335015553192977
-72.430875,38.93538667,0.00335015553192977
-72.430875,38.93535333,0.00335015553192977
-72.430885,38.93533333,0.00335015553192977
-72.430895,38.935305,0.00335015553192977
-72.43089667,38.93527,0.00335015553192977
-72.43089833,38.93525167,0.00335015553192977
-72.43090667,38.93522167,0.00330798493675049
-72.43090667,38.93520833,0.00330798493675049
-72.43088833,38.9352,0.00330798493675049
-72.43090167,38.935195,0.00330798493675049
-72.43090667,38.93518333,0.00330798493675049
-72.43091167,38.93519167,0.00330798493675049
-72.430905,38.93519833,0.00330798493675049
-72.43091,38.93519333,0.00330798493675049
-72.43092167,38.93518333,0.00330798493675049
-72.43091667,38.93519,0.00330798493675049
-72.43089667,38.93519833,0.00330798493675049
-72.430895,38.93521833,0.00330798493675049
-72.43089167,38.93524,0.00335015553192977
-72.43088667,38.93524667,0.00335015553192977
-72.430905,38.93523667,0.00330798493675049
-72.43089833,38.93523667,0.00330798493675049
-72.4309,38.93522667,0.00330798493675049
-72.43092833,38.93518833,0.00330798493675049
-72.43095333,38.93514167,0.00330798493675049
-72.43096833,38.93508167,0.00330798493675049
-72.43099167,38.93501167,0.00330798493675049
-72.43097833,38.93494667,0.00330798493675049
-72.430995,38.93487667,0.00330798493675049
-72.431005,38.934835,0.00330798493675049
-72.431005,38.9348,0.00330798493675049
-72.43101833,38.93475833,0.00330798493675049
-72.431025,38.93473,0.00330798493675049
-72.43103667,38.93468333,0.00330798493675049
-72.431045,38.93465333,0.00331204207477818
-72.43104667,38.93462167,0.00331204207477818
-72.431055,38.93458833,0.00331204207477818
-72.43106,38.934555,0.00331204207477818
-72.43107167,38.93451333,0.00331204207477818
-72.43106167,38.934475,0.00331204207477818
-72.43108333,38.934425,0.00331204207477818
-72.43108,38.934385,0.00331204207477818
-72.43107167,38.93436667,0.00331204207477818
-72.43107,38.93433,0.00327086312832371
-72.43110333,38.93427333,0.00327086312832371
-72.43113167,38.93423833,0.00327086312832371
-72.43113,38.93421167,0.00327086312832371
-72.43113,38.93419,0.00327086312832371
-72.431135,38.93414833,0.00327086312832371
-72.431145,38.934115,0.00327086312832371
-72.43113333,38.93409,0.00327086312832371
-72.431135,38.93406167,0.00327086312832371
-72.43114667,38.934015,0.00327086312832371
-72.43117667,38.93396167,0.00327086312832371
-72.43118,38.93391167,0.00327086312832371
-72.43119167,38.93388667,0.00327086312832371
-72.43119167,38.93385,0.00327086312832371
-72.43119333,38.93382167,0.00327086312832371
-72.4312,38.93377167,0.00327086312832371
-72.43120667,38.93372333,0.00327086312832371
-72.43122167,38.93369833,0.00327086312832371
-72.43121667,38.93366333,0.00327086312832371
-72.43122167,38.93363,0.00327086312832371
-72.43122833,38.9336,0.00327086312832371
-72.43122667,38.93357667,0.00327086312832371
-72.43120833,38.93355167,0.00327086312832371
-72.431215,38.93352167,0.00327086312832371
-72.43124333,38.933465,0.00327086312832371
-72.431255,38.93342167,0.00322928166401827
-72.43125,38.933395,0.00322928166401827
-72.43126167,38.93336333,0.00322928166401827
-72.43127667,38.93332,0.00322928166401827
-72.43129667,38.93329,0.00322928166401827
-72.43128667,38.93326333,0.00322928166401827
-72.431285,38.93323833,0.00322928166401827
-72.431295,38.933205,0.00322928166401827
-72.431325,38.93314833,0.00322928166401827
-72.43132667,38.93312167,0.00322928166401827
-72.43132167,38.933095,0.00322928166401827
-72.43133,38.93307167,0.00322928166401827
-72.43132667,38.93305667,0.00322928166401827
-72.43131167,38.93305333,0.00322928166401827
-72.43129833,38.933055,0.00322928166401827
-72.43132167,38.93305167,0.00322928166401827
-72.431325,38.93304667,0.00322928166401827
-72.43132667,38.93305167,0.00322928166401827
-72.43132167,38.93305667,0.00322928166401827
-72.43132,38.93307,0.00322928166401827
-72.43134667,38.93307167,0.00322928166401827
-72.43134,38.93307833,0.00322928166401827
-72.43133333,38.933085,0.00322928166401827
-72.43135167,38.93308167,0.00322928166401827
-72.43133167,38.93306333,0.00322928166401827
-72.43128833,38.93305167,0.00322928166401827
-72.43125167,38.93304333,0.00322928166401827
-72.431275,38.933015,0.00322928166401827
-72.43126667,38.933025,0.00322928166401827
-72.431305,38.93302167,0.00322928166401827
-72.43126667,38.93303167,0.00322928166401827
-72.43118333,38.93303,0.00322928166401827
-72.43107833,38.93304,0.00322928166401827
-72.43106,38.93302833,0.00322928166401827
-72.43105333,38.933065,0.00322928166401827
-72.431055,38.93316833,0.00322928166401827
-72.43109,38.93316333,0.00322928166401827
-72.43133833,38.93311,0.00322928166401827
-72.43141667,38.93311833,0.00322928166401827
-72.43147667,38.93312667,0.00322928166401827
-72.43148833,38.93314333,0.00322928166401827
-72.43152833,38.933165,0.00322928166401827
-72.431535,38.933165,0.00322928166401827
-72.431545,38.93316833,0.00322928166401827
-72.431575,38.93310167,0.00322928166401827
-72.43155833,38.93305,0.00322928166401827
-72.43158333,38.93294333,0.00322928166401827
-72.43158833,38.93286,0.00322928166401827
-72.43154833,38.93285333,0.00322928166401827
-72.43156,38.93285333,0.00322928166401827
-72.431555,38.93285333,0.00322928166401827
-72.43153,38.93286833,0.00322928166401827
-72.43148667,38.93287,0.00322928166401827
-72.431435,38.93285833,0.00322928166401827
-72.43129333,38.93286333,0.00322928166401827
-72.43117833,38.93285667,0.00322928166401827
-72.43103833,38.93283167,0.00322928166401827
-72.43088833,38.93282333,0.00321552049243323
-72.43083167,38.93284167,0.00321552049243323
-72.43083833,38.93284667,0.00321552049243323
-72.43085333,38.93284333,0.00321552049243323
-72.43082167,38.932865,0.00321552049243323
-72.43083667,38.932865,0.00321552049243323
-72.43082333,38.93289833,0.00321552049243323
-72.43082,38.93295667,0.00321552049243323
-72.43079833,38.93303333,0.00321552049243323
-72.43079,38.93308667,0.00321552049243323
-72.43077667,38.93314167,0.00321552049243323
-72.43072667,38.93320667,0.00321552049243323
-72.43072167,38.93323667,0.00321552049243323
-72.430735,38.93325,0.00321552049243323
-72.430745,38.93326,0.00321552049243323
-72.43076667,38.93327333,0.00321552049243323
-72.43077833,38.93328,0.00321552049243323
-72.43078167,38.93328667,0.00321552049243323
-72.43079,38.93329167,0.00321552049243323
-72.430755,38.93327167,0.00321552049243323
-72.43067833,38.93320833,0.00321552049243323
-72.43064833,38.93314,0.00321552049243323
-72.430585,38.93313833,0.00321552049243323
-72.43057333,38.93307833,0.00321552049243323
-72.43049667,38.93311667,0.00321552049243323
-72.43050667,38.93320167,0.00321552049243323
-72.43055167,38.93328667,0.00321552049243323
-72.430625,38.93328833,0.00321552049243323
-72.43065333,38.93328667,0.00321552049243323
-72.430755,38.93326833,0.00321552049243323
-72.43079167,38.933275,0.00321552049243323
-72.43085833,38.93324167,0.00321552049243323
-72.43097,38.93326833,0.00321552049243323
-72.43105167,38.93327833,0.00322928166401827
-72.431105,38.933275,0.00322928166401827
-72.43113,38.93328,0.00322928166401827
-72.431175,38.93326167,0.00322928166401827
-72.431205,38.93325167,0.00322928166401827
-72.43124167,38.93324667,0.00322928166401827
-72.43129,38.93323667,0.00322928166401827
-72.43135333,38.93325,0.00322928166401827
-72.43136667,38.93324333,0.00322928166401827
-72.43140833,38.93324333,0.00322928166401827
-72.43145667,38.93324667,0.00322928166401827
-72.43149333,38.93324833,0.00322928166401827
-72.43151167,38.93324667,0.00322928166401827
-72.43152667,38.93324,0.00322928166401827
-72.43158667,38.93324667,0.00322928166401827
-72.43161833,38.933245,0.00322928166401827
-72.43164167,38.93325833,0.00322928166401827
-72.43167,38.93326167,0.00322928166401827
-72.431695,38.93327667,0.00322928166401827
-72.43171333,38.93328667,0.00322928166401827
-72.43171333,38.93330167,0.00322928166401827
-72.431715,38.93330667,0.00322928166401827
-72.43168167,38.933305,0.00322928166401827
-72.431715,38.93330167,0.00322928166401827
-72.43168333,38.93328333,0.00322928166401827
-72.43170833,38.93320333,0.00322928166401827
-72.43171833,38.93311167,0.00322928166401827
-72.43168667,38.93303333,0.00322928166401827
-72.43170167,38.93294667,0.00322928166401827
-72.43169833,38.93287833,0.00322928166401827
-72.43169667,38.93285167,0.00322928166401827
-72.43172833,38.93279667,0.00322928166401827
-72.431705,38.93273,0.00322928166401827
-72.43170667,38.93267333,0.00322928166401827
-72.43171333,38.93264333,0.00322928166401827
-72.4317,38.93257833,0.00322928166401827
-72.43169,38.93255333,0.00322928166401827
-72.43167,38.93252167,0.00322928166401827
-72.43166833,38.93249333,0.00317729406023175
-72.43166833,38.932475,0.00317729406023175
-72.43165667,38.93245833,0.00317729406023175
-72.43163,38.93244667,0.00317729406023175
-72.431615,38.93243667,0.00317729406023175
-72.43159167,38.93243667,0.00317729406023175
-72.43159,38.93244333,0.00317729406023175
-72.431565,38.932445,0.00317729406023175
-72.43157167,38.93245667,0.00317729406023175
-72.431545,38.93247167,0.00317729406023175
-72.43153167,38.93248167,0.00317729406023175
-72.43152667,38.932485,0.00317729406023175
-72.431525,38.93248833,0.00317729406023175
-72.43154667,38.932445,0.00317729406023175
-72.431525,38.93235833,0.00317729406023175
-72.43154667,38.932235,0.00317729406023175
-72.43156333,38.932165,0.00317729406023175
-72.431575,38.93210667,0.00317729406023175
-72.431595,38.93205833,0.00317729406023175
-72.43157333,38.93200667,0.00317729406023175
-72.43159833,38.93194667,0.00317729406023175
